side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
Red,Support,Slow,Isurus Gaming,Leona,Pantheon,Heimerdinger,Thresh,Nocturne,Skarner,39.48333333,1,0,3,10,16,12,0,0,0,0,0,0,0,8.233016667,0,0.02532714225,0.7091599831,0,10.07878333,4,1,0,0,0,0,0,0,0,0,0,,1,16.11978333,0,1,9,3,1,36.54891667,1,0,3162,80.08442381,0.0428832983,0.09899100236,78,1.975517096,0.4670658683,27,0.6838328409,24,24,,,10002,123.9419164,8820,-0.06100577082,93,0,0,0,2.35542423,2071,2113,-42,3241,3462,-221,2921,2779,142,15,3,12,30,6,24
Blue,Team,Team,DetonatioN FocusMe,,Irelia,Yasuo,Lucian,Gangplank,Qiyana,39.48333333,0,12,16,24,12,16,,,,,0,0,1,8.233016667,0.303925707,0.4052342761,0.7091599831,0,10.07878333,1,4,1,4,0,0,1,0,0,0,1,19.75225,0,16.11978333,1,0,3,9,0,36.54891667,0,1,72286,1830.797805,,,161,4.077669903,1,72,1.823554242,53,61,0.5970149254,0.2608695652,64460,985.6867877,61995,-0.07503318507,946,226,172,16,29.68341072,15262,16064,-802,23614,24759,-1145,19074,19298,-224,328,351,-23,514,567,-53
Red,Team,Team,Isurus Gaming,,Pantheon,Heimerdinger,Thresh,Nocturne,Skarner,39.48333333,1,16,12,34,16,12,,,,,1,0,0,8.233016667,0.4052342761,0.303925707,0.7091599831,1,10.07878333,4,1,4,1,0,3,0,1,0,0,0,19.75225,1,16.11978333,0,1,9,3,1,36.54891667,1,0,73735,1867.496834,,,167,4.229632756,1,95,2.406078514,53,54,0.625,0.5189873418,74977,1252.052343,66828,0.07503318507,1151,265,175,7,35.86323343,16064,15262,802,24759,23614,1145,19298,19074,224,351,328,23,567,514,53
Blue,Top,Fudge,Mammoth,Karma,Qiyana,Rumble,Xayah,Irelia,Renekton,39.01666667,0,1,3,1,2,10,0,0,0,0,1,0,0,4.11615,0.02563007262,0.07689021786,0.3075608714,0,9.144633333,1,5,0,0,0,0,0,0,0,0,0,,0,12.67216667,0,0,1,10,0,24.29631667,1,1,4169,106.8517727,0.1618589121,0.2050922356,19,0.4869713798,0.1461538462,1,0.02563007262,6,8,,,12180,182.7106365,11950,-0.3154185022,261,7,3,0,6.868859462,3246,3594,-348,4953,5547,-594,4145,4678,-533,65,85,-20,115,131,-16
Blue,Jungle,Babip,Mammoth,Nocturne,Qiyana,Rumble,Xayah,Irelia,Renekton,39.01666667,0,0,4,0,2,10,0,0,0,0,0,0,0,4.11615,0,0.1281503631,0.3075608714,0,9.144633333,1,5,1,4,1,0,0,0,0,1,0,,0,12.67216667,0,0,1,10,0,24.29631667,1,1,3435,88.03929944,0.1333618046,0.1389507118,13,0.333190944,0.1,21,0.538231525,11,12,,,9881,123.7870995,8875,-0.3526682135,29,140,116,0,4.331482273,2939,3427,-488,4189,5825,-1636,3064,3207,-143,54,64,-10,77,104,-27
Blue,Middle,Triple,Mammoth,Azir,Qiyana,Rumble,Xayah,Irelia,Renekton,39.01666667,0,1,1,0,2,10,0,0,0,0,0,0,0,4.11615,0.02563007262,0.02563007262,0.3075608714,0,9.144633333,1,5,0,0,0,0,0,0,0,0,0,,0,12.67216667,0,0,1,10,0,24.29631667,1,1,9444,242.0504058,0.3666576076,0.2709172929,16,0.4100811619,0.1230769231,16,0.4100811619,9,11,,,14468,241.3522426,13675,-0.0644019816,354,25,21,0,9.713797522,3316,3489,-173,5047,5551,-504,4825,4738,87,91,102,-11,146,165,-19
Blue,ADC,k1ng,Mammoth,Kai'Sa,Qiyana,Rumble,Xayah,Irelia,Renekton,39.01666667,0,0,1,0,2,10,0,0,0,0,0,0,0,4.11615,0,0.02563007262,0.3075608714,0,9.144633333,1,5,0,0,0,0,0,0,0,0,0,,0,12.67216667,0,0,1,10,0,24.29631667,1,1,6331,162.2639897,0.245797259,0.2987663556,10,0.2563007262,0.07692307692,19,0.4869713798,3,3,,,15436,266.1621529,14325,-0.04102564103,379,28,20,0,10.43143956,3372,3052,320,5023,5000,23,3333,3237,96,93,76,17,145,116,29
Blue,Support,Destiny,Mammoth,Nautilus,Qiyana,Rumble,Xayah,Irelia,Renekton,39.01666667,0,0,1,1,2,10,0,0,0,0,0,0,0,4.11615,0,0,0.3075608714,0,9.144633333,1,5,0,0,0,0,0,0,0,0,0,,0,12.67216667,0,0,1,10,0,24.29631667,1,1,2378,60.94831269,0.09232441666,0.08627340415,72,1.845365229,0.5538461538,16,0.4100811619,18,19,,,8050,76.85843657,7575,-0.1829085457,64,0,0,0,1.640324648,2088,1958,130,2999,3207,-208,2829,2162,667,16,1,15,24,1,23
Red,Top,Huni,Clutch Gaming,Tristana,Vladimir,Pantheon,Syndra,Skarner,Jarvan IV,39.01666667,1,3,1,2,10,2,1,0,0,0,0,0,1,4.11615,0.07689021786,0.02563007262,0.3075608714,0,9.144633333,5,1,0,0,0,0,0,0,0,0,1,,1,12.67216667,1,1,10,1,1,24.29631667,1,1,18139,464.9038872,0.3726477114,0.2766441637,7,0.1794105083,0.04347826087,13,0.333190944,1,1,,,17976,331.2625374,16425,0.3154185022,324,55,28,10,9.713797522,3594,3246,348,5547,4953,594,4678,4145,533,85,65,20,131,115,16
Red,Jungle,Lira,Clutch Gaming,Elise,Vladimir,Pantheon,Syndra,Skarner,Jarvan IV,39.01666667,1,5,0,1,10,2,0,0,0,0,0,0,0,4.11615,0.1281503631,0,0.3075608714,1,9.144633333,5,1,4,1,1,3,0,0,1,0,1,,1,12.67216667,1,1,10,1,1,24.29631667,1,1,8100,207.6035882,0.1664064426,0.1780564129,50,1.281503631,0.3105590062,22,0.5638615976,17,17,,,13370,213.2104229,12675,0.3526682135,32,166,93,10,5.074754378,3427,2939,488,5825,4189,1636,3207,3064,143,64,54,10,104,77,27
Red,Middle,Damonte,Clutch Gaming,Orianna,Vladimir,Pantheon,Syndra,Skarner,Jarvan IV,39.01666667,1,1,1,7,10,2,0,0,0,0,0,0,0,4.11615,0.02563007262,0.02563007262,0.3075608714,0,9.144633333,5,1,0,0,0,0,0,0,0,0,1,,1,12.67216667,1,1,10,1,1,24.29631667,1,1,8562,219.4446818,0.175897773,0.2120248802,15,0.3844510893,0.09316770186,6,0.1537804357,6,6,,,14957,253.8853481,14585,0.0644019816,311,43,29,11,9.073045707,3489,3316,173,5551,5047,504,4738,4825,-87,102,91,11,165,146,19
Red,ADC,Cody Sun,Clutch Gaming,Sivir,Vladimir,Pantheon,Syndra,Skarner,Jarvan IV,39.01666667,1,1,0,4,10,2,0,0,0,0,0,0,0,4.11615,0.02563007262,0,0.3075608714,0,9.144633333,5,1,0,0,0,0,0,0,0,0,1,,1,12.67216667,1,1,10,1,1,24.29631667,1,1,9564,245.1260145,0.1964828663,0.2267509707,18,0.4613413071,0.1118012422,16,0.4100811619,10,12,,,15645,271.5188381,14925,0.04102564103,320,36,20,12,9.124305852,3052,3372,-320,5000,5023,-23,3237,3333,-96,76,93,-17,116,145,-29
Red,Support,Vulcan,Clutch Gaming,Rakan,Vladimir,Pantheon,Syndra,Skarner,Jarvan IV,39.01666667,1,0,0,8,10,2,0,0,0,0,0,0,0,4.11615,0,0,0.3075608714,0,9.144633333,5,1,0,0,0,0,0,0,0,0,1,,1,12.67216667,1,1,10,1,1,24.29631667,1,1,4311,110.4912431,0.08856520667,0.1065235724,71,1.819735156,0.4409937888,11,0.2819307988,23,25,,,10028,127.5547202,9100,0.1829085457,11,0,0,0,0.2819307988,1958,2088,-130,3207,2999,208,2162,2829,-667,1,16,-15,1,24,-23
Blue,Team,Team,Mammoth,,Qiyana,Rumble,Xayah,Irelia,Renekton,39.01666667,0,2,10,2,2,10,,,,,1,0,0,4.11615,0.05126014524,0.2563007262,0.3075608714,0,9.144633333,1,5,1,4,1,0,0,0,0,1,0,11.0139,0,12.67216667,0,0,1,10,0,24.29631667,1,1,25757,660.1537804,,,130,3.33190944,1,73,1.870995301,47,53,0.4393939394,0.3492063492,60015,890.8705681,56400,-0.1822576746,1087,200,160,0,32.98590346,14961,15520,-559,22211,25130,-2919,18196,18022,174,319,328,-9,507,517,-10
Red,Team,Team,Clutch Gaming,,Vladimir,Pantheon,Syndra,Skarner,Jarvan IV,39.01666667,1,10,2,22,10,2,,,,,0,0,1,4.11615,0.2563007262,0.05126014524,0.3075608714,1,9.144633333,5,1,4,1,1,3,0,0,1,0,1,11.0139,1,12.67216667,1,1,10,1,1,24.29631667,1,1,48676,1247.569415,,,161,4.126441692,1,68,1.742844938,57,61,0.7058823529,0.4050632911,71976,1197.431867,67710,0.1822576746,998,300,170,43,33.26783426,15520,14961,559,25130,22211,2919,18022,18196,-174,328,319,9,517,507,10
Blue,Top,Vizicsacsi,Splyce,Gnar,Yuumi,Renekton,Syndra,Twisted Fate,Cassiopeia,30.15,1,3,1,5,13,5,0,0,0,0,0,0,1,3.5247,0.09950248756,0.03316749585,0.5970149254,0,7.889733333,4,0,0,0,0,0,0,0,0,0,1,,1,14.86868333,1,1,11,0,1,27.0246,1,0,16105,534.1625207,0.2930046393,0.2382594435,19,0.6301824212,0.2043010753,8,0.2653399668,9,10,,,12799,292.9698176,10050,-0.05402265466,245,19,5,8,8.756218905,3504,3504,0,5187,5206,-19,4959,4707,252,92,71,21,137,114,23
Blue,Jungle,Xerxe,Splyce,Jarvan IV,Yuumi,Renekton,Syndra,Twisted Fate,Cassiopeia,30.15,1,2,1,8,13,5,0,0,0,0,0,0,0,3.5247,0.06633499171,0.03316749585,0.5970149254,1,7.889733333,4,0,3,0,2,1,0,0,0,0,1,,1,14.86868333,1,1,11,0,1,27.0246,1,0,6318,209.5522388,0.1149458746,0.1477628044,9,0.2985074627,0.09677419355,12,0.3980099502,8,8,,,9444,181.692869,8050,0.04444444444,15,101,69,0,3.847429519,3317,2803,514,4836,4099,737,3018,3050,-32,50,49,1,74,74,0
Blue,Middle,Humanoid,Splyce,LeBlanc,Yuumi,Renekton,Syndra,Twisted Fate,Cassiopeia,30.15,1,3,1,3,13,5,0,0,0,0,0,0,0,3.5247,0.09950248756,0,0.5970149254,0,7.889733333,4,0,0,0,0,0,0,0,0,0,1,,1,14.86868333,1,1,11,0,1,27.0246,1,0,15184,503.615257,0.2762485218,0.2134706473,13,0.4311774461,0.1397849462,6,0.1990049751,3,3,,,11880,262.4888889,10575,0.3083219645,241,24,8,16,8.789386401,3493,3107,386,5289,4555,734,5004,4242,762,87,80,7,141,118,23
Blue,ADC,Kobbe,Splyce,Xayah,Yuumi,Renekton,Syndra,Twisted Fate,Cassiopeia,30.15,1,4,2,3,13,5,1,0,0,0,0,0,0,3.5247,0.1326699834,0.06633499171,0.5970149254,0,7.889733333,4,0,1,0,1,0,0,0,0,0,1,,1,14.86868333,1,1,11,0,1,27.0246,1,0,13105,434.6600332,0.2384244519,0.2730015213,10,0.3316749585,0.1075268817,8,0.2653399668,4,4,,,14087,335.6895522,12270,0.1297461488,278,24,12,0,10.01658375,3142,3033,109,6282,4518,1764,3134,3037,97,82,75,7,148,114,34
Blue,Support,Norskeren,Splyce,Rakan,Yuumi,Renekton,Syndra,Twisted Fate,Cassiopeia,30.15,1,1,0,9,13,5,0,0,0,0,0,0,0,3.5247,0.03316749585,0.03316749585,0.5970149254,0,7.889733333,4,0,0,0,0,0,0,0,0,0,1,,1,14.86868333,1,1,11,0,1,27.0246,1,0,4253,141.0613599,0.07737651233,0.1275055835,42,1.393034826,0.4516129032,14,0.464344942,13,13,,,8693,156.7840796,7310,0.07228915663,15,0,0,0,0.4975124378,2452,1960,492,4264,2888,1376,2735,2689,46,0,13,-13,3,22,-19
Red,Top,Buggax,Isurus Gaming,Gangplank,Qiyana,Akali,Pantheon,Gragas,Nocturne,30.15,0,1,3,1,5,13,0,0,0,0,1,0,0,3.5247,0.03316749585,0.09950248756,0.5970149254,0,7.889733333,0,4,0,0,0,0,0,0,0,0,0,,0,14.86868333,0,0,0,11,0,27.0246,0,1,21000,696.5174129,0.4388898178,0.2863627817,11,0.3648424544,0.1047619048,3,0.09950248756,2,2,,,11276,242.4557214,10608,0.05402265466,234,16,9,0,8.291873964,3504,3504,0,5206,5187,19,4707,4959,-252,71,92,-21,114,137,-23
Red,Jungle,Oddie,Isurus Gaming,Lee Sin,Qiyana,Akali,Pantheon,Gragas,Nocturne,30.15,0,1,3,3,5,13,0,0,0,0,0,0,0,3.5247,0.03316749585,0.06633499171,0.5970149254,0,7.889733333,0,4,0,3,0,0,0,0,0,0,0,,0,14.86868333,0,0,0,11,0,27.0246,0,1,4630,153.5655058,0.09676475506,0.1621815162,17,0.5638474295,0.1619047619,10,0.3316749585,8,9,,,8106,137.3147595,7700,-0.04444444444,20,114,94,0,4.444444444,2803,3317,-514,4099,4836,-737,3050,3018,32,49,50,-1,74,74,0
Red,Middle,Seiya,Isurus Gaming,Lissandra,Qiyana,Akali,Pantheon,Gragas,Nocturne,30.15,0,0,1,3,5,13,0,0,0,0,0,0,0,3.5247,0,0.09950248756,0.5970149254,0,7.889733333,0,4,0,0,0,0,0,0,0,0,0,,0,14.86868333,0,0,0,11,0,27.0246,0,1,8091,268.358209,0.1690979769,0.1617506033,16,0.5306799337,0.1523809524,4,0.1326699834,10,10,,,8095,136.9499171,7750,-0.3083219645,186,4,4,0,6.301824212,3107,3493,-386,4555,5289,-734,4242,5004,-762,80,87,-7,118,141,-23
Red,ADC,Warangelus,Isurus Gaming,Kai'Sa,Qiyana,Akali,Pantheon,Gragas,Nocturne,30.15,0,2,2,1,5,13,0,0,0,0,0,0,0,3.5247,0.06633499171,0.1326699834,0.5970149254,0,7.889733333,0,4,0,1,0,0,0,0,0,0,0,,0,14.86868333,0,0,0,11,0,27.0246,0,1,10790,357.8772803,0.2255057683,0.2844040866,8,0.2653399668,0.07619047619,7,0.232172471,2,3,,,11226,240.7973466,10775,-0.1297461488,250,4,0,0,8.424543947,3033,3142,-109,4518,6282,-1764,3037,3134,-97,75,82,-7,114,148,-34
Red,Support,Slow,Isurus Gaming,Nautilus,Qiyana,Akali,Pantheon,Gragas,Nocturne,30.15,0,1,4,2,5,13,0,0,0,0,0,0,0,3.5247,0.03316749585,0.03316749585,0.5970149254,0,7.889733333,0,4,0,0,0,0,0,0,0,0,0,,0,14.86868333,0,0,0,11,0,27.0246,0,1,3337,110.6799337,0.06974168199,0.1053010123,53,1.75787728,0.5047619048,8,0.2653399668,18,20,,,6654,89.15555556,6800,-0.07228915663,53,0,0,0,1.75787728,1960,2452,-492,2888,4264,-1376,2689,2735,-46,13,0,13,22,3,19
Blue,Team,Team,Splyce,,Yuumi,Renekton,Syndra,Twisted Fate,Cassiopeia,30.15,1,13,5,28,13,5,,,,,0,0,1,3.5247,0.4311774461,0.1658374793,0.5970149254,1,7.889733333,4,0,4,0,3,1,0,0,0,0,1,16.33725,1,14.86868333,1,1,11,0,1,27.0246,1,0,54965,1823.05141,,,93,3.084577114,1,48,1.592039801,37,38,0.6428571429,0.3333333333,56903,1229.625207,48255,0.1006007313,794,168,94,24,31.90713101,15908,14407,1501,25858,21266,4592,18850,17725,1125,311,288,23,503,442,61
Red,Team,Team,Isurus Gaming,,Qiyana,Akali,Pantheon,Gragas,Nocturne,30.15,0,5,13,10,5,13,,,,,1,0,0,3.5247,0.1658374793,0.4311774461,0.5970149254,0,7.889733333,0,4,0,4,0,0,0,0,0,0,0,16.33725,0,14.86868333,0,0,0,11,0,27.0246,0,1,47848,1586.998342,,,105,3.482587065,1,32,1.061359867,40,44,0.35,0.3396226415,45357,846.6733002,43633,-0.1006007313,743,138,107,0,29.22056385,14407,15908,-1501,21266,25858,-4592,17725,18850,-1125,288,311,-23,442,503,-61
Blue,Top,Armut,Royal Youth,Renekton,Gragas,Alistar,Yuumi,Kennen,Quinn,34.63333333,0,2,4,3,12,17,0,0,0,0,0,0,0,4.918616667,0.05774783446,0.1154956689,0.8373435996,0,6.7391,1,4,0,0,0,0,0,0,0,0,0,,0,13.67085,0,0,2,9,0,31.1454,0,1,9242,266.852743,0.1669677699,0.2002623545,19,0.5486044273,0.1484375,5,0.1443695861,8,8,,,11232,193.9541867,11200,-0.2097902098,216,22,9,4,6.8719923,3137,3563,-426,4974,5673,-699,4532,4699,-167,81,88,-7,114,142,-28
Blue,Jungle,Closer,Royal Youth,Qiyana,Gragas,Alistar,Yuumi,Kennen,Quinn,34.63333333,0,5,4,5,12,17,1,0,0,0,0,0,0,4.918616667,0.1443695861,0.08662175168,0.8373435996,0,6.7391,1,4,1,4,1,0,0,0,0,0,0,,0,13.67085,0,0,2,9,0,31.1454,0,1,14179,409.4032724,0.2561605723,0.1936140527,21,0.6063522618,0.1640625,11,0.3176130895,7,9,,,11009,187.5153032,10950,-0.04245810056,38,118,97,0,4.504331088,3841,3427,414,5151,4942,209,3993,3592,401,64,59,5,93,86,7
Blue,Middle,Cyeol,Royal Youth,Sylas,Gragas,Alistar,Yuumi,Kennen,Quinn,34.63333333,0,1,4,3,12,17,0,0,0,0,0,0,0,4.918616667,0.02887391723,0.1443695861,0.8373435996,0,6.7391,1,4,0,0,0,0,0,0,0,0,0,,0,13.67085,0,0,2,9,0,31.1454,0,1,9043,261.1068335,0.1633725972,0.1861607995,14,0.4042348412,0.109375,5,0.1443695861,7,7,,,10759,180.2968239,10075,-0.2554112554,242,2,1,0,7.045235804,2696,3845,-1149,4406,6327,-1921,4038,4690,-652,63,85,-22,105,139,-34
Blue,ADC,Pilot,Royal Youth,Xayah,Gragas,Alistar,Yuumi,Kennen,Quinn,34.63333333,0,4,2,5,12,17,0,0,0,0,1,0,0,4.918616667,0.1154956689,0.1443695861,0.8373435996,0,6.7391,1,4,0,0,0,0,0,0,0,0,0,,0,13.67085,0,0,2,9,0,31.1454,0,1,17937,517.9114533,0.3240533314,0.315728153,18,0.5197305101,0.140625,8,0.2309913378,8,8,,,15105,305.7828681,15300,0.1818181818,312,40,40,0,10.16361886,3741,3125,616,5188,5027,161,3067,2858,209,83,69,14,128,100,28
Blue,Support,Tolerant,Royal Youth,Rakan,Gragas,Alistar,Yuumi,Kennen,Quinn,34.63333333,0,0,3,8,12,17,0,0,0,0,0,1,0,4.918616667,0,0,0.8373435996,0,6.7391,1,4,0,0,0,0,0,0,0,0,0,,0,13.67085,0,0,2,9,0,31.1454,0,1,4951,142.9547642,0.08944572915,0.1042346403,56,1.616939365,0.4375,22,0.635226179,16,18,,,8011,100.9512993,7550,-0.03577235772,24,0,0,0,0.6929740135,2569,2080,489,3411,3179,232,2497,2534,-37,3,15,-12,5,24,-19
Red,Top,Nuguri,Damwon Gaming,Vladimir,Pantheon,Karthus,Syndra,Elise,Taliyah,34.63333333,1,4,0,6,17,12,0,0,0,0,0,0,0,4.918616667,0.1154956689,0.05774783446,0.8373435996,0,6.7391,4,1,0,0,0,0,0,0,0,0,1,,1,13.67085,1,1,9,2,1,31.1454,1,0,23851,688.6717998,0.3243621825,0.2746196004,17,0.4908565929,0.1328125,7,0.2021174206,1,2,,,17152,364.8877767,13825,0.2097902098,320,28,13,4,10.0481232,3563,3137,426,5673,4974,699,4699,4532,167,88,81,7,142,114,28
Red,Jungle,Canyon,Damwon Gaming,Lee Sin,Pantheon,Karthus,Syndra,Elise,Taliyah,34.63333333,1,3,2,9,17,12,0,0,0,0,0,0,0,4.918616667,0.08662175168,0.1443695861,0.8373435996,1,6.7391,4,1,4,1,1,3,0,0,0,0,1,,1,13.67085,1,1,9,2,1,31.1454,1,0,9528,275.1106833,0.1295762389,0.1592719276,26,0.7507218479,0.203125,11,0.3176130895,14,14,,,11844,211.6250241,11425,0.04245810056,30,145,91,11,5.052935515,3427,3841,-414,4942,5151,-209,3592,3993,-401,59,64,-5,86,93,-7
Red,Middle,ShowMaker,Damwon Gaming,LeBlanc,Pantheon,Karthus,Syndra,Elise,Taliyah,34.63333333,1,5,2,6,17,12,0,0,0,0,0,0,0,4.918616667,0.1443695861,0.02887391723,0.8373435996,0,6.7391,4,1,0,0,0,0,0,0,0,0,1,,1,13.67085,1,1,9,2,1,31.1454,1,0,19791,571.4436959,0.269148126,0.232722405,12,0.3464870067,0.09375,16,0.4619826756,5,5,,,15224,309.2188643,13025,0.2554112554,269,20,13,0,8.344562079,3845,2696,1149,6327,4406,1921,4690,4038,652,85,63,22,139,105,34
Red,ADC,Nuclear,Damwon Gaming,Kai'Sa,Pantheon,Karthus,Syndra,Elise,Taliyah,34.63333333,1,5,4,4,17,12,1,1,0,0,0,0,1,4.918616667,0.1443695861,0.1154956689,0.8373435996,0,6.7391,4,1,0,0,0,0,0,0,0,0,1,,1,13.67085,1,1,9,2,1,31.1454,1,0,16187,467.3820982,0.2201354512,0.2277677574,14,0.4042348412,0.109375,17,0.4908565929,6,6,,,14996,302.6356112,12750,-0.1818181818,265,16,8,4,8.113570741,3125,3741,-616,5027,5188,-161,2858,3067,-209,69,83,-14,100,128,-28
Red,Support,BeryL,Damwon Gaming,Leona,Pantheon,Karthus,Syndra,Elise,Taliyah,34.63333333,1,0,4,12,17,12,0,0,0,0,0,0,0,4.918616667,0,0,0.8373435996,0,6.7391,4,1,0,0,0,0,0,0,0,0,1,,1,13.67085,1,1,9,2,1,31.1454,1,0,4175,120.5486044,0.05677800141,0.1056183096,59,1.703561116,0.4609375,12,0.3464870067,17,17,,,9375,140.3353224,7825,0.03577235772,80,0,0,0,2.309913378,2080,2569,-489,3179,3411,-232,2534,2497,37,15,3,12,24,5,19
Blue,Team,Team,Royal Youth,,Gragas,Alistar,Yuumi,Kennen,Quinn,34.63333333,0,12,17,24,12,17,,,,,1,1,0,4.918616667,0.3464870067,0.4908565929,0.8373435996,0,6.7391,1,4,1,4,1,0,0,0,0,0,0,11.17196667,0,13.67085,0,0,2,9,0,31.1454,0,1,55352,1598.229066,,,128,3.695861405,1,51,1.472569779,46,50,0.5,0.3414634146,56116,968.5004812,55075,-0.06627166996,832,182,147,4,29.27815207,15984,16040,-56,23130,25148,-2018,18127,18373,-246,294,316,-22,445,491,-46
Red,Team,Team,Damwon Gaming,,Pantheon,Karthus,Syndra,Elise,Taliyah,34.63333333,1,17,12,37,17,12,,,,,0,0,1,4.918616667,0.4908565929,0.3464870067,0.8373435996,1,6.7391,4,1,4,1,1,3,0,0,0,0,1,11.17196667,1,13.67085,1,1,9,2,1,31.1454,1,0,73532,2123.156882,,,128,3.695861405,1,63,1.819056785,43,44,0.6078431373,0.421875,68591,1328.702599,58850,0.06627166996,964,209,125,19,33.86910491,16040,15984,56,25148,23130,2018,18373,18127,246,316,294,22,491,445,46
Blue,Top,Rockky,MEGA Esports,Renekton,Gragas,Olaf,Qiyana,Twisted Fate,Gangplank,34.25,0,0,1,0,3,7,0,0,0,0,0,0,0,6.29615,0,0.02919708029,0.2919708029,0,11.46261667,4,0,0,0,0,0,0,0,0,0,1,,1,13.80031667,1,0,4,8,0,33.30918333,0,1,1505,43.94160584,0.05310327794,0.2059361406,16,0.4671532847,0.1203007519,4,0.1167883212,5,5,,,11427,203.1883212,10775,-0.1951423786,269,4,1,0,7.97080292,3316,3171,145,4590,4972,-382,4942,4699,243,89,85,4,114,141,-27
Blue,Jungle,Lloyd,MEGA Esports,Rek'Sai,Gragas,Olaf,Qiyana,Twisted Fate,Gangplank,34.25,0,0,2,3,3,7,0,0,0,0,0,1,0,6.29615,0,0.02919708029,0.2919708029,1,11.46261667,4,0,4,0,1,0,2,1,0,0,1,,1,13.80031667,1,0,4,8,0,33.30918333,0,1,4269,124.6423358,0.1506298296,0.1548308821,35,1.02189781,0.2631578947,12,0.3503649635,14,17,,,9700,152.7649635,9425,0.04059539919,16,138,94,0,4.496350365,3158,3025,133,5169,4696,473,3208,3176,32,54,62,-8,89,88,1
Blue,Middle,G4,MEGA Esports,Syndra,Gragas,Olaf,Qiyana,Twisted Fate,Gangplank,34.25,0,0,2,2,3,7,0,0,0,0,0,0,0,6.29615,0,0.1167883212,0.2919708029,0,11.46261667,4,0,0,0,0,0,0,0,0,0,1,,1,13.80031667,1,0,4,8,0,33.30918333,0,1,9010,263.0656934,0.3179139762,0.2127422839,18,0.5255474453,0.1353383459,7,0.204379562,7,7,,,11657,209.9036496,11075,-0.2142857143,272,24,24,0,8.642335766,3323,3345,-22,5606,5064,542,4813,4862,-49,90,90,0,144,133,11
Blue,ADC,DeuL,MEGA Esports,Tristana,Gragas,Olaf,Qiyana,Twisted Fate,Gangplank,34.25,0,2,1,0,3,7,0,0,0,0,1,0,0,6.29615,0.05839416058,0.02919708029,0.2919708029,0,11.46261667,4,0,0,0,0,0,0,0,0,0,1,,1,13.80031667,1,0,4,8,0,33.30918333,0,1,11046,322.5109489,0.3897533609,0.3173201551,9,0.2627737226,0.06766917293,16,0.4671532847,1,1,,,15191,313.0861314,13825,0.1127029608,343,20,20,0,10.59854015,3820,3274,546,6116,5104,1012,3522,3173,349,94,87,7,140,135,5
Blue,Support,PoP,MEGA Esports,Thresh,Gragas,Olaf,Qiyana,Twisted Fate,Gangplank,34.25,0,1,1,2,3,7,0,0,0,0,0,1,0,6.29615,0.02919708029,0,0.2919708029,0,11.46261667,4,0,0,0,0,0,0,0,0,0,1,,1,13.80031667,1,0,4,8,0,33.30918333,0,1,2511,73.31386861,0.08859955541,0.1091705383,55,1.605839416,0.4135338346,16,0.4671532847,15,17,,,8157,107.7138686,8125,0.08333333333,20,0,0,0,0.5839416058,2250,2189,61,4135,3417,718,3054,3022,32,4,3,1,8,5,3
Red,Top,3z,Hong Kong Attitude,Quinn,Pantheon,Elise,LeBlanc,Ezreal,Kai'Sa,34.25,1,1,1,2,7,5,0,0,0,0,0,0,0,6.29615,0.02919708029,0,0.2919708029,0,11.46261667,0,4,0,0,0,0,0,0,0,0,0,,0,13.80031667,0,1,8,4,1,33.30918333,1,0,20867,609.2554745,0.4303272772,0.2546329,16,0.4671532847,0.132231405,6,0.1751824818,5,7,,,14633,296.7941606,13105,0.1951423786,316,48,32,3,10.62773723,3171,3316,-145,4972,4590,382,4699,4942,-243,85,89,-4,141,114,27
Red,Jungle,Crash,Hong Kong Attitude,Lee Sin,Pantheon,Elise,LeBlanc,Ezreal,Kai'Sa,34.25,1,1,1,4,7,5,0,0,0,0,0,0,0,6.29615,0.02919708029,0,0.2919708029,0,11.46261667,0,4,0,4,0,0,0,0,0,0,0,,0,13.80031667,0,1,8,4,1,33.30918333,1,0,2803,81.83941606,0.05780454105,0.1376769119,14,0.4087591241,0.1157024793,15,0.4379562044,7,9,,,9964,160.4729927,9050,-0.04059539919,25,130,79,8,4.525547445,3025,3158,-133,4696,5169,-473,3176,3208,-32,62,54,8,88,89,-1
